"","Subnum","Block","Trial","Condition","OldNew","Setsize","Serpos","Lag","Response","Correctness","RT","WhichProbe","prob1","prob2","prob3","prob4","prob5","prob6","surveyq"
"7416",54,4,1,"3","2","4",0,0,2,1,510,3,7,9,2,5,0,0,NA
"7417",54,4,2,"2","1","4",1,4,1,1,595,2,2,9,8,7,0,0,NA
"7418",54,4,3,"5","2","4",0,0,2,1,645,5,7,8,9,2,0,0,NA
"7419",54,4,4,"3","2","2",0,0,2,1,544,3,10,6,0,0,0,0,NA
"7420",54,4,5,"5","2","4",0,0,1,0,884,8,9,2,5,7,0,0,NA
"7421",54,4,6,"2","1","4",4,1,1,1,714,2,9,8,10,2,0,0,NA
"7422",54,4,7,"5","1","2",1,2,1,1,769,9,9,10,0,0,0,0,NA
"7423",54,4,8,"5","1","2",1,2,1,1,566,6,6,9,0,0,0,0,NA
"7424",54,4,9,"3","2","2",0,0,2,1,596,3,6,2,0,0,0,0,NA
"7425",54,4,10,"5","1","4",4,1,1,1,646,9,2,5,8,9,0,0,NA
"7426",54,4,11,"5","2","6",0,0,1,0,731,5,8,9,2,10,6,7,NA
"7427",54,4,12,"5","2","6",0,0,1,0,812,9,7,2,10,5,8,6,NA
"7428",54,4,13,"5","2","4",0,0,2,1,629,7,6,10,2,8,0,0,NA
"7429",54,4,14,"1","1","2",1,2,1,1,593,1,1,10,0,0,0,0,NA
"7430",54,4,15,"5","1","2",2,1,1,1,557,10,7,10,0,0,0,0,NA
"7431",54,4,16,"5","2","4",0,0,2,1,753,6,2,7,5,8,0,0,NA
"7432",54,4,17,"1","1","2",1,2,1,1,631,1,1,10,0,0,0,0,NA
"7433",54,4,18,"5","1","4",2,3,1,1,471,6,2,6,5,10,0,0,NA
"7434",54,4,19,"1","1","4",4,1,1,1,397,1,9,7,6,1,0,0,NA
"7435",54,4,20,"5","1","4",4,1,1,1,551,9,5,10,2,9,0,0,NA
"7436",54,4,21,"4","2","6",0,0,2,1,527,4,2,8,5,7,10,9,NA
"7437",54,4,22,"1","1","6",5,2,1,1,489,1,6,9,7,10,1,5,NA
"7438",54,4,23,"5","2","4",0,0,2,1,495,10,8,7,6,2,0,0,NA
"7439",54,4,24,"5","2","2",0,0,2,1,2752,5,10,9,0,0,0,0,NA
"7440",54,4,25,"3","2","6",0,0,2,1,497,3,8,6,9,5,2,7,NA
"7441",54,5,1,"5","1","6",6,1,1,1,821,8,7,2,10,6,9,8,NA
"7442",54,5,2,"4","2","2",0,0,2,1,504,4,2,8,0,0,0,0,NA
"7443",54,5,3,"3","2","6",0,0,2,1,611,3,5,8,9,2,10,6,NA
"7444",54,5,4,"3","2","4",0,0,2,1,500,3,6,9,2,10,0,0,NA
"7445",54,5,5,"5","2","4",0,0,2,1,889,9,8,7,5,2,0,0,NA
"7446",54,5,6,"5","1","4",4,1,1,1,656,8,6,1,9,8,0,0,NA
"7447",54,5,7,"5","1","2",1,2,1,1,761,10,10,7,0,0,0,0,NA
"7448",54,5,8,"5","1","4",2,3,1,1,773,9,6,9,2,5,0,0,NA
"7449",54,5,9,"1","1","6",1,6,1,1,709,1,1,6,8,5,7,10,NA
"7450",54,5,10,"5","1","2",2,1,1,1,669,5,10,5,0,0,0,0,NA
"7451",54,5,11,"5","2","6",0,0,2,1,769,9,7,2,6,5,8,10,NA
"7452",54,5,12,"1","1","4",4,1,1,1,731,1,10,9,5,1,0,0,NA
"7453",54,5,13,"1","1","4",2,3,1,1,583,1,5,1,9,8,0,0,NA
"7454",54,5,14,"5","1","6",5,2,1,1,543,7,2,9,8,6,7,10,NA
"7455",54,5,15,"3","2","6",0,0,2,1,616,3,5,6,9,10,7,2,NA
"7456",54,5,16,"2","1","2",1,2,1,1,611,2,2,10,0,0,0,0,NA
"7457",54,5,17,"5","1","4",2,3,2,0,757,9,2,9,7,10,0,0,NA
"7458",54,5,18,"5","2","6",0,0,2,1,1061,10,9,2,5,8,6,7,NA
"7459",54,5,19,"5","1","2",1,2,1,1,735,6,6,9,0,0,0,0,NA
"7460",54,5,20,"5","1","6",6,1,1,1,816,10,5,7,2,6,8,10,NA
"7461",54,5,21,"2","1","4",2,3,1,1,761,2,5,2,7,9,0,0,NA
"7462",54,5,22,"3","2","4",0,0,2,1,756,3,8,9,7,6,0,0,NA
"7463",54,5,23,"1","1","6",2,5,1,1,725,1,7,1,6,10,5,9,NA
"7464",54,5,24,"5","1","4",4,1,1,1,450,10,6,5,2,10,0,0,NA
"7465",54,5,25,"5","2","4",0,0,2,1,665,10,9,7,2,5,0,0,NA
"7466",54,6,1,"3","2","4",0,0,2,1,558,3,2,10,6,8,0,0,NA
"7467",54,6,2,"5","1","4",1,4,1,1,913,7,7,9,2,5,0,0,NA
"7468",54,6,3,"3","2","4",0,0,2,1,694,3,8,7,9,2,0,0,NA
"7469",54,6,4,"5","2","6",0,0,2,1,1001,8,6,5,7,2,9,10,NA
"7470",54,6,5,"2","1","6",3,4,1,1,560,2,8,9,2,5,7,6,NA
"7471",54,6,6,"2","1","4",4,1,1,1,451,2,5,10,6,2,0,0,NA
"7472",54,6,7,"3","2","2",0,0,2,1,533,3,8,1,0,0,0,0,NA
"7473",54,6,8,"5","2","6",0,0,2,1,702,6,9,5,7,10,2,8,NA
"7474",54,6,9,"3","2","6",0,0,2,1,497,3,10,2,8,5,7,9,NA
"7475",54,6,10,"5","1","2",1,2,1,1,657,6,6,2,0,0,0,0,NA
"7476",54,6,11,"3","2","6",0,0,2,1,597,3,9,6,10,5,2,8,NA
"7477",54,6,12,"3","2","2",0,0,2,1,529,3,1,7,0,0,0,0,NA
"7478",54,6,13,"4","2","6",0,0,2,1,539,4,6,2,10,7,8,5,NA
"7479",54,6,14,"3","2","2",0,0,2,1,570,3,7,6,0,0,0,0,NA
"7480",54,6,15,"5","1","6",6,1,1,1,674,9,5,8,6,7,2,9,NA
"7481",54,6,16,"3","2","6",0,0,2,1,566,3,5,8,2,7,6,10,NA
"7482",54,6,17,"3","2","4",0,0,2,1,441,3,7,9,2,5,0,0,NA
"7483",54,6,18,"5","2","6",0,0,1,0,934,5,8,9,6,7,2,10,NA
"7484",54,6,19,"5","2","4",0,0,2,1,842,6,10,2,7,9,0,0,NA
"7485",54,6,20,"5","2","4",0,0,2,1,466,8,5,9,10,2,0,0,NA
"7486",54,6,21,"3","2","6",0,0,2,1,590,3,8,5,2,10,6,7,NA
"7487",54,6,22,"5","2","2",0,0,2,1,1450,8,6,10,0,0,0,0,NA
"7488",54,6,23,"5","2","6",0,0,2,1,1055,8,6,9,2,5,10,7,NA
"7489",54,6,24,"5","2","6",0,0,2,1,1508,7,5,6,9,8,10,2,NA
"7490",54,6,25,"1","1","2",2,1,1,1,428,1,5,1,0,0,0,0,NA
"7491",54,7,1,"5","2","2",0,0,2,1,795,6,9,7,0,0,0,0,NA
"7492",54,7,2,"5","2","6",0,0,2,1,651,5,8,9,7,6,2,10,NA
"7493",54,7,3,"3","2","6",0,0,2,1,527,3,9,7,2,8,10,6,NA
"7494",54,7,4,"5","1","2",2,1,1,1,478,7,2,7,0,0,0,0,NA
"7495",54,7,5,"5","1","2",1,2,1,1,495,9,9,2,0,0,0,0,NA
"7496",54,7,6,"5","1","6",6,1,1,1,475,10,9,5,8,2,7,10,NA
"7497",54,7,7,"3","2","2",0,0,2,1,492,3,5,8,0,0,0,0,NA
"7498",54,7,8,"5","2","4",0,0,2,1,722,9,2,10,7,6,0,0,NA
"7499",54,7,9,"5","1","2",1,2,2,0,937,5,5,6,0,0,0,0,NA
"7500",54,7,10,"5","1","2",2,1,1,1,520,10,8,10,0,0,0,0,NA
"7501",54,7,11,"3","2","4",0,0,2,1,509,3,8,2,5,9,0,0,NA
"7502",54,7,12,"3","2","2",0,0,2,1,509,3,2,7,0,0,0,0,NA
"7503",54,7,13,"5","1","6",6,1,1,1,583,5,10,7,9,8,2,5,NA
"7504",54,7,14,"3","2","2",0,0,2,1,436,3,2,10,0,0,0,0,NA
"7505",54,7,15,"1","1","6",4,3,1,1,897,1,7,9,5,1,8,6,NA
"7506",54,7,16,"5","1","2",2,1,1,1,449,10,7,10,0,0,0,0,NA
"7507",54,7,17,"5","2","2",0,0,2,1,627,8,2,10,0,0,0,0,NA
"7508",54,7,18,"5","1","4",3,2,1,1,420,8,9,2,8,7,0,0,NA
"7509",54,7,19,"2","1","4",2,3,1,1,941,2,9,2,5,7,0,0,NA
"7510",54,7,20,"5","1","4",4,1,1,1,656,5,7,8,2,5,0,0,NA
"7511",54,7,21,"5","1","4",3,2,1,1,448,8,2,9,8,10,0,0,NA
"7512",54,7,22,"5","1","4",4,1,1,1,343,8,9,2,7,8,0,0,NA
"7513",54,7,23,"5","2","6",0,0,2,1,536,6,2,5,10,9,7,8,NA
"7514",54,7,24,"2","1","2",1,2,1,1,487,2,2,10,0,0,0,0,NA
"7515",54,7,25,"5","2","6",0,0,2,1,738,7,10,8,9,2,5,6,1
"7516",55,1,1,"3","2","6",0,0,2,1,36759,3,8,10,6,9,7,2,NA
"7517",55,1,2,"3","2","4",0,0,2,1,1529,3,10,6,5,2,0,0,NA
"7518",55,1,3,"5","2","6",0,0,1,0,1387,8,9,6,2,10,7,5,NA
"7519",55,1,4,"2","1","4",4,1,1,1,1381,2,10,6,9,2,0,0,NA
"7520",55,1,5,"5","1","2",1,2,1,1,1954,7,7,2,0,0,0,0,NA
"7521",55,1,6,"5","1","4",1,4,1,1,1693,8,8,10,2,5,0,0,NA
"7522",55,1,7,"5","1","6",4,3,1,1,1001,5,7,9,10,5,8,2,NA
"7523",55,1,8,"1","1","4",1,4,1,1,1434,1,1,10,8,5,0,0,NA
"7524",55,1,9,"5","1","4",4,1,1,1,1026,6,9,8,2,6,0,0,NA
"7525",55,1,10,"3","2","2",0,0,2,1,1437,3,8,5,0,0,0,0,NA
"7526",55,1,11,"1","1","2",1,2,2,0,1784,1,1,9,0,0,0,0,NA
"7527",55,1,12,"5","2","6",0,0,2,1,1431,9,10,7,2,8,6,5,NA
"7528",55,1,13,"5","1","4",3,2,2,0,2680,7,5,1,7,9,0,0,NA
"7529",55,1,14,"3","2","6",0,0,2,1,1500,3,9,5,2,8,6,7,NA
"7530",55,1,15,"1","1","4",1,4,1,1,1145,1,1,9,7,10,0,0,NA
"7531",55,1,16,"5","1","4",3,2,1,1,1245,8,5,7,8,9,0,0,NA
"7532",55,1,17,"1","1","6",2,5,1,1,842,1,8,1,10,7,9,6,NA
"7533",55,1,18,"3","2","4",0,0,2,1,1034,3,7,8,2,10,0,0,NA
"7534",55,1,19,"1","1","2",1,2,1,1,1869,1,1,5,0,0,0,0,NA
"7535",55,1,20,"4","2","6",0,0,2,1,1384,4,7,2,10,5,9,8,NA
"7536",55,1,21,"1","1","4",4,1,1,1,1618,1,9,8,7,1,0,0,NA
"7537",55,1,22,"5","1","6",1,6,1,1,1456,9,9,6,5,10,2,8,NA
"7538",55,1,23,"1","1","4",2,3,1,1,951,1,10,1,6,9,0,0,NA
"7539",55,1,24,"2","1","4",1,4,1,1,651,2,2,9,8,10,0,0,NA
"7540",55,1,25,"4","2","2",0,0,2,1,885,4,9,7,0,0,0,0,NA
"7541",55,2,1,"1","1","2",1,2,1,1,1156,1,1,10,0,0,0,0,NA
"7542",55,2,2,"5","1","6",6,1,1,1,1093,5,9,8,2,10,6,5,NA
"7543",55,2,3,"2","1","2",1,2,1,1,829,2,2,5,0,0,0,0,NA
"7544",55,2,4,"5","2","6",0,0,2,1,1115,9,5,10,6,2,8,7,NA
"7545",55,2,5,"5","1","6",2,5,1,1,1669,10,8,10,5,6,1,7,NA
"7546",55,2,6,"4","2","4",0,0,2,1,828,4,2,9,10,8,0,0,NA
"7547",55,2,7,"5","1","6",2,5,1,1,1026,5,9,5,2,10,8,6,NA
"7548",55,2,8,"2","1","2",2,1,1,1,749,2,10,2,0,0,0,0,NA
"7549",55,2,9,"5","2","4",0,0,2,1,1089,8,7,2,9,10,0,0,NA
"7550",55,2,10,"5","2","6",0,0,2,1,1220,10,8,9,7,2,5,6,NA
"7551",55,2,11,"3","2","4",0,0,2,1,1021,3,7,9,10,6,0,0,NA
"7552",55,2,12,"5","2","6",0,0,2,1,1827,9,10,5,7,6,8,2,NA
"7553",55,2,13,"5","2","4",0,0,1,0,1987,7,6,5,2,8,0,0,NA
"7554",55,2,14,"5","1","2",2,1,1,1,1136,6,2,6,0,0,0,0,NA
"7555",55,2,15,"2","1","2",1,2,1,1,839,2,2,7,0,0,0,0,NA
"7556",55,2,16,"5","1","4",2,3,1,1,1655,6,10,6,5,7,0,0,NA
"7557",55,2,17,"5","2","4",0,0,2,1,1766,10,7,8,2,6,0,0,NA
"7558",55,2,18,"2","1","4",3,2,1,1,1649,2,6,5,2,7,0,0,NA
"7559",55,2,19,"2","1","2",2,1,1,1,2706,2,8,2,0,0,0,0,NA
"7560",55,2,20,"5","2","6",0,0,2,1,853,9,2,5,7,10,6,8,NA
"7561",55,2,21,"5","1","6",4,3,1,1,898,8,5,2,10,8,7,6,NA
"7562",55,2,22,"3","2","6",0,0,2,1,772,3,9,2,6,7,10,8,NA
"7563",55,2,23,"5","1","2",2,1,1,1,818,5,9,5,0,0,0,0,NA
"7564",55,2,24,"1","1","2",1,2,1,1,709,1,1,7,0,0,0,0,NA
"7565",55,2,25,"1","1","4",2,3,1,1,770,1,9,1,10,6,0,0,NA
"7566",55,3,1,"3","2","4",0,0,2,1,706,3,9,5,2,6,0,0,NA
"7567",55,3,2,"5","1","6",1,6,1,1,860,6,6,9,2,8,5,10,NA
"7568",55,3,3,"5","2","4",0,0,2,1,1412,9,2,8,6,5,0,0,NA
"7569",55,3,4,"5","2","4",0,0,1,0,1477,5,2,8,10,9,0,0,NA
"7570",55,3,5,"5","1","4",4,1,1,1,876,5,2,7,10,5,0,0,NA
"7571",55,3,6,"5","2","6",0,0,2,1,1176,7,10,5,8,6,9,2,NA
"7572",55,3,7,"1","1","4",4,1,1,1,1018,1,6,5,9,1,0,0,NA
"7573",55,3,8,"1","1","6",6,1,1,1,1176,1,8,10,9,5,7,1,NA
"7574",55,3,9,"5","2","6",0,0,1,0,1168,10,7,2,5,6,8,9,NA
"7575",55,3,10,"5","1","2",1,2,1,1,1014,6,6,2,0,0,0,0,NA
"7576",55,3,11,"3","2","6",0,0,2,1,844,3,2,7,10,9,5,8,NA
"7577",55,3,12,"5","1","2",2,1,1,1,759,10,2,10,0,0,0,0,NA
"7578",55,3,13,"2","1","6",6,1,1,1,736,2,9,7,8,10,5,2,NA
"7579",55,3,14,"5","2","4",0,0,2,1,1636,7,9,6,10,2,0,0,NA
"7580",55,3,15,"2","1","4",1,4,1,1,988,2,2,8,7,9,0,0,NA
"7581",55,3,16,"5","2","2",0,0,2,1,832,7,8,2,0,0,0,0,NA
"7582",55,3,17,"5","2","2",0,0,2,1,803,9,2,5,0,0,0,0,NA
"7583",55,3,18,"5","1","2",1,2,1,1,1063,7,7,2,0,0,0,0,NA
"7584",55,3,19,"5","2","4",0,0,2,1,1566,8,10,2,7,6,0,0,NA
"7585",55,3,20,"5","1","6",1,6,1,1,1142,10,10,8,7,9,2,6,NA
"7586",55,3,21,"1","1","4",4,1,1,1,1018,1,9,7,5,1,0,0,NA
"7587",55,3,22,"5","2","6",0,0,2,1,1288,6,8,7,9,10,5,2,NA
"7588",55,3,23,"5","2","2",0,0,2,1,721,9,2,7,0,0,0,0,NA
"7589",55,3,24,"5","2","4",0,0,2,1,781,8,5,2,9,6,0,0,NA
"7590",55,3,25,"5","2","4",0,0,2,1,863,7,6,8,9,1,0,0,NA
"7591",55,4,1,"1","1","2",1,2,1,1,952,1,1,6,0,0,0,0,NA
"7592",55,4,2,"5","2","4",0,0,2,1,1379,10,7,8,9,5,0,0,NA
"7593",55,4,3,"5","1","2",1,2,1,1,1049,9,9,8,0,0,0,0,NA
"7594",55,4,4,"5","2","4",0,0,2,1,1200,6,5,2,10,9,0,0,NA
"7595",55,4,5,"1","1","4",3,2,1,1,649,1,6,9,1,10,0,0,NA
"7596",55,4,6,"4","2","2",0,0,2,1,763,4,6,9,0,0,0,0,NA
"7597",55,4,7,"4","2","2",0,0,2,1,713,4,10,6,0,0,0,0,NA
"7598",55,4,8,"1","1","6",4,3,1,1,828,1,10,6,7,1,8,5,NA
"7599",55,4,9,"3","2","6",0,0,2,1,714,3,7,8,2,9,10,6,NA
"7600",55,4,10,"4","2","2",0,0,2,1,570,4,2,6,0,0,0,0,NA
"7601",55,4,11,"4","2","4",0,0,2,1,701,4,9,6,7,2,0,0,NA
"7602",55,4,12,"4","2","4",0,0,2,1,874,4,7,8,10,2,0,0,NA
"7603",55,4,13,"5","2","4",0,0,2,1,905,6,7,2,9,8,0,0,NA
"7604",55,4,14,"1","1","4",3,2,1,1,742,1,9,5,1,7,0,0,NA
"7605",55,4,15,"2","1","6",5,2,1,1,919,2,6,9,8,5,2,7,NA
"7606",55,4,16,"4","2","6",0,0,2,1,657,4,6,2,10,7,5,9,NA
"7607",55,4,17,"5","1","2",2,1,1,1,1331,9,5,9,0,0,0,0,NA
"7608",55,4,18,"5","1","6",2,5,1,1,1445,5,9,5,10,2,6,7,NA
"7609",55,4,19,"5","2","2",0,0,2,1,967,8,6,2,0,0,0,0,NA
"7610",55,4,20,"1","1","6",1,6,1,1,943,1,1,7,9,10,8,6,NA
"7611",55,4,21,"5","1","6",2,5,1,1,761,10,2,10,6,5,7,8,NA
"7612",55,4,22,"5","1","2",2,1,1,1,783,7,10,7,0,0,0,0,NA
"7613",55,4,23,"2","1","4",1,4,1,1,784,2,2,6,8,7,0,0,NA
"7614",55,4,24,"5","1","2",2,1,1,1,797,9,8,9,0,0,0,0,NA
"7615",55,4,25,"5","1","4",2,3,1,1,1239,9,2,9,6,7,0,0,NA
"7616",55,5,1,"4","2","2",0,0,2,1,677,4,2,10,0,0,0,0,NA
"7617",55,5,2,"1","1","2",2,1,1,1,663,1,8,1,0,0,0,0,NA
"7618",55,5,3,"3","2","2",0,0,2,1,689,3,2,7,0,0,0,0,NA
"7619",55,5,4,"2","1","4",3,2,1,1,830,2,7,10,2,9,0,0,NA
"7620",55,5,5,"5","1","4",2,3,1,1,927,8,10,8,2,6,0,0,NA
"7621",55,5,6,"5","1","6",4,3,1,1,649,10,8,6,2,10,9,7,NA
"7622",55,5,7,"3","2","2",0,0,2,1,555,3,5,2,0,0,0,0,NA
"7623",55,5,8,"5","2","6",0,0,1,0,1404,6,8,2,5,10,7,9,NA
"7624",55,5,9,"2","1","6",6,1,1,1,562,2,7,5,6,8,9,2,NA
"7625",55,5,10,"5","1","2",1,2,1,1,704,10,10,6,0,0,0,0,NA
"7626",55,5,11,"5","1","6",2,5,1,1,979,5,9,5,6,10,2,8,NA
"7627",55,5,12,"2","1","6",6,1,1,1,563,2,10,9,7,8,5,2,NA
"7628",55,5,13,"2","1","6",4,3,1,1,668,2,8,6,7,2,9,10,NA
"7629",55,5,14,"5","2","4",0,0,2,1,1163,10,5,6,2,9,0,0,NA
"7630",55,5,15,"5","2","6",0,0,2,1,811,10,9,5,6,8,7,2,NA
"7631",55,5,16,"5","1","2",1,2,1,1,879,10,10,5,0,0,0,0,NA
"7632",55,5,17,"5","1","2",1,2,1,1,5064,7,7,2,0,0,0,0,NA
"7633",55,5,18,"5","1","4",2,3,2,0,1026,6,5,6,2,9,0,0,NA
"7634",55,5,19,"5","2","4",0,0,2,1,987,8,9,5,2,10,0,0,NA
"7635",55,5,20,"2","1","2",2,1,1,1,720,2,6,2,0,0,0,0,NA
"7636",55,5,21,"3","2","6",0,0,2,1,698,3,6,8,10,9,7,2,NA
"7637",55,5,22,"3","2","4",0,0,2,1,672,3,2,7,9,6,0,0,NA
"7638",55,5,23,"2","1","2",2,1,1,1,785,2,5,2,0,0,0,0,NA
"7639",55,5,24,"5","2","6",0,0,2,1,1984,6,7,5,10,9,8,2,NA
"7640",55,5,25,"5","2","4",0,0,2,1,714,9,5,7,10,2,0,0,NA
"7641",55,6,1,"5","1","2",1,2,2,0,1089,10,10,7,0,0,0,0,NA
"7642",55,6,2,"4","2","6",0,0,2,1,684,4,8,5,6,9,2,10,NA
"7643",55,6,3,"1","1","2",2,1,1,1,813,1,6,1,0,0,0,0,NA
"7644",55,6,4,"3","2","4",0,0,2,1,598,3,2,6,5,9,0,0,NA
"7645",55,6,5,"5","1","2",2,1,1,1,2042,7,2,7,0,0,0,0,NA
"7646",55,6,6,"5","1","2",1,2,1,1,1989,9,9,2,0,0,0,0,NA
"7647",55,6,7,"5","1","2",1,2,1,1,994,7,7,8,0,0,0,0,NA
"7648",55,6,8,"5","1","6",5,2,1,1,1705,9,10,2,5,6,9,8,NA
"7649",55,6,9,"5","2","4",0,0,2,1,1798,6,2,10,9,7,0,0,NA
"7650",55,6,10,"5","2","6",0,0,2,1,1877,8,7,10,9,6,2,5,NA
"7651",55,6,11,"5","1","2",1,2,1,1,1038,7,7,1,0,0,0,0,NA
"7652",55,6,12,"5","1","4",3,2,1,1,1046,10,2,5,10,8,0,0,NA
"7653",55,6,13,"4","2","6",0,0,2,1,684,4,2,7,8,6,10,5,NA
"7654",55,6,14,"5","1","4",1,4,1,1,2233,8,8,7,2,6,0,0,NA
"7655",55,6,15,"5","1","2",1,2,1,1,820,9,9,2,0,0,0,0,NA
"7656",55,6,16,"5","2","4",0,0,2,1,861,6,7,10,8,5,0,0,NA
"7657",55,6,17,"3","2","6",0,0,2,1,601,3,5,7,2,10,8,6,NA
"7658",55,6,18,"3","2","4",0,0,2,1,555,3,8,7,5,2,0,0,NA
"7659",55,6,19,"5","2","6",0,0,2,1,1228,8,9,7,10,2,6,5,NA
"7660",55,6,20,"3","2","4",0,0,2,1,1228,3,2,6,5,8,0,0,NA
"7661",55,6,21,"5","1","6",2,5,1,1,1418,7,6,7,9,8,2,5,NA
"7662",55,6,22,"5","1","6",3,4,1,1,728,9,2,7,9,5,10,8,NA
"7663",55,6,23,"3","2","2",0,0,2,1,672,3,8,6,0,0,0,0,NA
"7664",55,6,24,"5","2","2",0,0,2,1,1425,9,2,5,0,0,0,0,NA
"7665",55,6,25,"1","1","2",1,2,1,1,1020,1,1,10,0,0,0,0,NA
"7666",55,7,1,"5","2","4",0,0,2,1,1555,9,5,2,7,10,0,0,NA
"7667",55,7,2,"5","1","2",1,2,1,1,1233,7,7,9,0,0,0,0,NA
"7668",55,7,3,"2","1","6",4,3,1,1,1606,2,9,8,6,2,10,5,NA
"7669",55,7,4,"5","2","4",0,0,2,1,1415,9,10,7,6,5,0,0,NA
"7670",55,7,5,"3","2","2",0,0,2,1,1451,3,2,6,0,0,0,0,NA
"7671",55,7,6,"2","1","2",2,1,1,1,669,2,5,2,0,0,0,0,NA
"7672",55,7,7,"5","1","2",1,2,1,1,1646,8,8,6,0,0,0,0,NA
"7673",55,7,8,"2","1","2",1,2,1,1,641,2,2,6,0,0,0,0,NA
"7674",55,7,9,"3","2","4",0,0,2,1,513,3,5,10,8,2,0,0,NA
"7675",55,7,10,"5","1","4",4,1,1,1,806,5,8,2,10,5,0,0,NA
"7676",55,7,11,"2","1","4",2,3,1,1,928,2,5,2,10,9,0,0,NA
"7677",55,7,12,"4","2","6",0,0,2,1,729,4,7,6,8,10,9,1,NA
"7678",55,7,13,"5","1","2",2,1,1,1,761,8,7,8,0,0,0,0,NA
"7679",55,7,14,"1","1","4",1,4,1,1,684,1,1,9,10,5,0,0,NA
"7680",55,7,15,"2","1","6",2,5,1,1,983,2,9,2,7,10,6,8,NA
"7681",55,7,16,"5","1","2",1,2,1,1,748,9,9,8,0,0,0,0,NA
"7682",55,7,17,"5","1","2",1,2,1,1,522,10,10,5,0,0,0,0,NA
"7683",55,7,18,"5","1","6",6,1,1,1,788,5,2,10,8,6,9,5,NA
"7684",55,7,19,"5","2","2",0,0,2,1,697,9,8,10,0,0,0,0,NA
"7685",55,7,20,"3","2","4",0,0,2,1,655,3,9,7,2,6,0,0,NA
"7686",55,7,21,"5","2","6",0,0,1,0,899,6,8,7,9,5,10,2,NA
"7687",55,7,22,"3","2","2",0,0,2,1,563,3,2,9,0,0,0,0,NA
"7688",55,7,23,"4","2","2",0,0,2,1,1737,4,5,2,0,0,0,0,NA
"7689",55,7,24,"5","2","4",0,0,2,1,1221,10,8,5,6,2,0,0,NA
"7690",55,7,25,"3","2","2",0,0,2,1,576,3,8,5,0,0,0,0,1
"7691",56,1,1,"5","1","2",2,1,1,1,2699,9,2,9,0,0,0,0,NA
"7692",56,1,2,"4","2","2",0,0,2,1,1760,4,6,8,0,0,0,0,NA
"7693",56,1,3,"3","2","2",0,0,2,1,1485,3,9,8,0,0,0,0,NA
"7694",56,1,4,"5","2","2",0,0,2,1,676,5,6,7,0,0,0,0,NA
"7695",56,1,5,"5","2","6",0,0,2,1,2214,8,5,7,2,6,10,9,NA
"7696",56,1,6,"5","2","4",0,0,2,1,1159,5,8,10,9,2,0,0,NA
"7697",56,1,7,"5","2","4",0,0,2,1,1522,8,10,2,7,9,0,0,NA
"7698",56,1,8,"3","2","4",0,0,2,1,1231,3,6,2,9,7,0,0,NA
"7699",56,1,9,"3","2","4",0,0,2,1,967,3,8,10,2,9,0,0,NA
"7700",56,1,10,"5","1","2",1,2,1,1,1284,7,7,5,0,0,0,0,NA
"7701",56,1,11,"5","1","2",1,2,1,1,933,7,7,9,0,0,0,0,NA
"7702",56,1,12,"1","1","4",2,3,1,1,1671,1,7,1,10,5,0,0,NA
"7703",56,1,13,"1","1","6",5,2,1,1,1187,1,9,7,6,8,1,10,NA
"7704",56,1,14,"5","2","6",0,0,2,1,4274,7,9,2,8,10,5,6,NA
"7705",56,1,15,"3","2","2",0,0,2,1,2556,3,5,7,0,0,0,0,NA
"7706",56,1,16,"5","1","2",1,2,1,1,1274,10,10,9,0,0,0,0,NA
"7707",56,1,17,"5","1","2",1,2,1,1,1115,10,10,6,0,0,0,0,NA
"7708",56,1,18,"5","2","4",0,0,2,1,3432,7,2,5,8,10,0,0,NA
"7709",56,1,19,"4","2","2",0,0,2,1,1714,4,2,5,0,0,0,0,NA
"7710",56,1,20,"5","1","4",4,1,1,1,1159,6,9,2,10,6,0,0,NA
"7711",56,1,21,"5","1","6",6,1,1,1,1064,9,6,10,8,7,2,9,NA
"7712",56,1,22,"5","2","6",0,0,1,0,2652,9,2,10,8,5,6,7,NA
"7713",56,1,23,"5","1","2",2,1,1,1,1141,9,5,9,0,0,0,0,NA
"7714",56,1,24,"2","1","6",5,2,1,1,1639,2,5,9,6,10,2,7,NA
"7715",56,1,25,"3","2","6",0,0,2,1,1636,3,6,7,8,9,2,5,NA
"7716",56,2,1,"1","1","4",4,1,1,1,1629,1,6,7,5,1,0,0,NA
"7717",56,2,2,"3","2","2",0,0,2,1,1057,3,6,10,0,0,0,0,NA
"7718",56,2,3,"5","1","6",6,1,1,1,1205,7,8,6,10,9,2,7,NA
"7719",56,2,4,"3","2","4",0,0,2,1,991,3,10,2,8,9,0,0,NA
"7720",56,2,5,"5","2","4",0,0,2,1,1441,9,2,8,7,10,0,0,NA
"7721",56,2,6,"5","2","6",0,0,2,1,1446,7,2,9,5,10,6,8,NA
"7722",56,2,7,"4","2","6",0,0,2,1,1147,4,7,6,5,2,9,10,NA
"7723",56,2,8,"5","2","2",0,0,2,1,1041,6,2,10,0,0,0,0,NA
"7724",56,2,9,"3","2","4",0,0,2,1,1057,3,6,7,9,2,0,0,NA
"7725",56,2,10,"1","1","6",2,5,1,1,1126,1,7,1,8,9,10,6,NA
"7726",56,2,11,"3","2","4",0,0,2,1,1778,3,7,8,10,5,0,0,NA
"7727",56,2,12,"5","1","4",3,2,1,1,1349,10,6,7,10,8,0,0,NA
"7728",56,2,13,"5","2","2",0,0,2,1,1731,5,2,7,0,0,0,0,NA
